uuid,vin,make,model,mileage,price,creation_date,update_date,cositas,zip_code
fe5b8b02-06e9-4f3b-8540-4e2f27ca4137,WAUAH74F49N854684,Volkswagen,Touareg 2,817,468721380.74,12/10/2020,11/5/2020,12/13/2020,55115-2041
837d4d9d-a5ac-48bb-bdc7-0ea51e0c34cb,WA1DVBFE8AD105472,GMC,3500 Club Coupe,818,842839652.07,6/30/2020,4/10/2021,5/30/2020,66365-001
9f4e060f-973a-4612-b34b-3897f1d66075,JM3TB2BA8B0958323,Volvo,V70,819,609075965.97,12/3/2020,2/12/2021,12/31/2020,51655-627
bdc150de-8b0e-4ba6-a35b-261a8a5329bc,3C4PDDEG5DT167365,Mitsubishi,GTO,820,628392110.65,6/14/2020,11/23/2020,4/15/2021,67253-903
72978d02-8c28-4141-ac1d-79da5c48ae71,3VW467AT8DM988419,Lexus,LS,821,495570822.87,1/4/2021,8/7/2020,9/8/2020,51991-188
b2c5e7a0-2c28-46c1-9601-eb32c9a35dc0,WBANB335X5C153304,BMW,6 Series,822,102388471.36,8/8/2020,3/8/2021,12/26/2020,49288-0760
75cd09f6-0eb3-45e3-bf67-5f9573659cd1,SCFFDCCD5CG863971,Pontiac,6000,823,776414075.2,2/27/2021,7/3/2020,4/29/2020,0006-3917
026f9f1b-f3e0-48ec-8a13-e6ce47de1fcc,KL4CJGSB1EB715988,Lincoln,Town Car,824,515408613.04,12/28/2020,3/25/2021,11/19/2020,68400-310
97c9005b-e3f4-46c0-ac5e-3e43f26fb6e3,5XYKT3A15DG473305,Nissan,Quest,825,587176971.83,8/16/2020,11/25/2020,4/23/2020,13533-661
b51c9951-efa9-4a34-ac6f-1716ed807337,WBAAV33431E928053,Ford,Econoline E350,826,697153996.25,5/23/2020,4/7/2021,11/24/2020,10267-3852
8014d1ac-56aa-471c-96fb-826cb0f7a73f,1FTEX1CMXCF013584,Ford,Probe,827,358525731.53,7/5/2020,4/12/2021,10/21/2020,0264-9577
437eb1fb-7d2f-40d6-a13e-0b907ba792ac,WAUSGCFC7CN869738,Dodge,Dakota,828,469801348.61,12/22/2020,9/29/2020,10/30/2020,58118-0260
182983d3-8142-4c5f-86cd-3718c9386d34,1GKLRKEDXAJ801318,Cadillac,Escalade EXT,829,550430190.04,2/11/2021,7/1/2020,12/8/2020,68308-219
f1d527f6-36dc-4f4b-a276-bdeb77c19c24,KMHGN4JE6FU156607,Chrysler,LeBaron,830,172515927.3,12/26/2020,9/5/2020,5/25/2020,43353-894
a47722b1-02f8-4390-bd76-034c6b83d3d7,1FBNE3BL5ED730231,Mazda,929,831,524413384.61,11/7/2020,10/17/2020,3/4/2021,51143-641
61a68711-2565-44ae-9bda-ae74293d1010,WAUVT68E24A533108,Toyota,MR2,832,428767268.9,9/25/2020,12/19/2020,5/23/2020,49288-0208
6512895d-3cca-4817-a325-52e1d97e5adc,3C4PDDEG7CT893209,Plymouth,Breeze,833,449424786.95,10/10/2020,3/16/2021,12/30/2020,10742-8152
0eb67d94-1a3c-43a7-859f-56ccba0cda60,KNAGM4AD0D5313874,BMW,5 Series,834,802649056.31,9/10/2020,3/29/2021,6/15/2020,0115-1494
e0e59325-ad46-4bfc-89c7-49163f16cc10,WUAUUAFG9EN129951,Mercury,Mystique,835,327891236.34,3/8/2021,7/27/2020,1/8/2021,50844-375
6c9a1bbd-8a4b-4ee6-9d3a-86113353abcf,JTJBM7FX9D5809884,Ford,Taurus,836,34335946.12,2/7/2021,7/27/2020,6/26/2020,59779-464
afe5292d-404d-4634-96a3-a976b1877064,JTEBU4BF5BK124547,Nissan,Pathfinder,837,40260714.44,11/21/2020,3/17/2021,12/21/2020,0703-2823
f0cd98e3-ca76-4a7d-923f-7a54997cd19e,5TDDCRFH2ES557202,Chevrolet,Corvette,838,643715622.37,3/18/2021,2/10/2021,3/26/2021,42291-228
36318b7b-9af3-4206-89ca-41a441d2ca51,WBS3C9C56FJ434788,BMW,760,839,994078608.12,4/20/2020,10/30/2020,1/24/2021,52257-1200
99e19fac-537d-4c73-81d1-fb6dc9c592b0,WAU4FAFR6AA844774,Pontiac,Bonneville,840,721999370.21,8/25/2020,12/5/2020,4/2/2021,42507-490
93ad1652-b87d-43e9-81ef-0369b83e0f02,1G6DS1E39D0547474,Plymouth,Breeze,841,51138179.11,11/30/2020,5/27/2020,3/24/2021,54868-3559
88be54b3-6c8b-4fe6-893f-d5e0bfc19d6f,4T1BD1FKXCU676766,Saab,9-5,842,214879878.06,9/2/2020,10/29/2020,8/30/2020,21695-171
1d40d920-37fd-4814-8c88-2ecde917b80e,ML32A3HJ0EH493131,Toyota,Tacoma,843,349815367.39,1/26/2021,7/1/2020,5/30/2020,22201-2001
809359f2-843b-4d7d-a5ad-040d897ad419,WBAPL5G53BN457506,Chevrolet,Express,844,425011526.87,9/26/2020,12/18/2020,12/21/2020,37012-054
ad796a66-6980-484a-85cd-3ec2ddc779dc,WAUNF78PX6A866013,Buick,Verano,845,77682831.83,2/11/2021,2/9/2021,3/21/2021,42002-512
79ff5ae3-18a4-4dca-8225-d6fdaf170994,SALCT2BG3FH798832,Mitsubishi,Truck,846,106670969.06,6/11/2020,12/13/2020,8/2/2020,43742-0473
df3f49af-a7b3-4d40-8703-de2e8eefbc1a,WAUAF98E37A843313,Hummer,H1,847,760141643.89,1/13/2021,10/8/2020,4/12/2021,54868-5693
a9b91c6e-bffc-4b84-a616-fa48b6a01cdb,WAUSF98K39N452751,Infiniti,QX,848,762383307.34,5/1/2020,3/2/2021,1/8/2021,62175-313
32b79f7a-f3a6-476f-9583-0401afd436c1,5N1AZ2MG6FN373998,Kia,Spectra,849,474723412.82,12/9/2020,5/16/2020,5/20/2020,59779-832
0dd41f29-7583-4d6d-93ce-83737a53f69f,1FMJU1H56AE386371,Buick,Riviera,850,10668936.57,7/5/2020,1/10/2021,3/3/2021,60760-343
71f347db-2333-44c8-8841-db5b850c8fac,WBAPN7C52BA089256,Ford,Ranger,851,83352992.22,9/25/2020,4/4/2021,10/15/2020,75921-578
86cfbc36-607d-44d4-862c-d20f6447764c,5N1BA0NC3FN086372,Dodge,Ram 2500,852,274003213.55,12/24/2020,12/23/2020,11/5/2020,68001-187
7414df3f-9bcc-4823-8fc0-4ecd4be0309a,4F2CY0C75BK862944,Pontiac,Vibe,853,397800107.0,10/4/2020,4/4/2021,5/29/2020,21695-748
1e7d6145-97ae-45f3-bf23-68d1f10d648c,YV4952CT4D1724930,Chrysler,300,854,38336948.39,9/8/2020,1/4/2021,1/28/2021,0713-0640
a8fab276-5d24-41fa-8fb1-d4ae226c41cc,SALME1D4XBA975214,Land Rover,Freelander,855,181468796.64,4/27/2020,9/28/2020,10/14/2020,42799-105
080c87c0-9641-430f-ae1a-6df10cebc1d6,2T1KU4EE3DC707162,Mazda,CX-9,856,573751792.3,12/6/2020,9/9/2020,10/20/2020,12213-005
533c6022-041a-445c-8d86-ff8da17b7652,3GYFNCE36ES244312,Volkswagen,Cabriolet,857,946182625.6,5/10/2020,8/22/2020,6/14/2020,63323-694
6a06aee4-91a3-49ff-b1fe-2a4302852fa8,WBAPK7C55BF546220,Chrysler,Town & Country,858,959824884.49,1/1/2021,11/23/2020,11/15/2020,67544-236
1b73dced-d2f3-4770-a639-6224f38b0c0b,1N6AF0LX3EN128090,Honda,Passport,859,458987092.6,9/24/2020,6/6/2020,4/13/2021,0054-0543
147ccde3-b395-4c0c-a97d-61ee2b085160,1G6KE57Y71U381216,Plymouth,Breeze,860,876654419.59,5/30/2020,3/31/2021,4/29/2020,41520-626
fc175938-b7fe-4884-9883-bf502ae8690e,5UXWX7C55CL019151,Volvo,C30,861,943145171.37,1/6/2021,8/16/2020,10/27/2020,0280-2635
3343fa60-f5ee-4597-800b-62efc197d1f6,WUARL48H34K948132,Volvo,V70,862,412342956.23,12/3/2020,10/9/2020,12/13/2020,43063-373
5988ae68-af1a-4d08-9458-d6c929816aa0,WUAAU34209N047764,Cadillac,Escalade,863,846111233.51,4/7/2021,8/23/2020,8/17/2020,42043-142
3aea2f50-ac0f-424a-b64c-929301857a4e,JN1AZ4EH1BM615087,Volvo,S40,864,571967924.08,6/19/2020,6/29/2020,7/13/2020,0135-0225
38d35b11-4306-4294-9243-cbd6963fca6b,3N1BC1APXAL571388,Mazda,626,865,17526754.17,9/22/2020,4/6/2021,3/14/2021,13733-017
c256a1de-8d8b-4501-99fc-c51998948a4f,1FTEW1CM7DK007026,Oldsmobile,Silhouette,866,431415338.64,8/16/2020,7/28/2020,4/21/2020,64141-003
d2dc3e6e-b109-4ca0-9d28-8d5fefd8e63d,1N6AF0KY5FN191171,Chevrolet,Express 1500,867,898970538.18,6/28/2020,9/19/2020,3/17/2021,42254-153
10489ce6-5e6a-49ec-87a0-1ecb3d83e02a,1GD21ZCG6DZ130266,Nissan,Pathfinder,868,590661660.19,1/23/2021,5/21/2020,12/16/2020,59547-210
8bf58f7a-a6e5-4f50-b7f6-c5050a32b1cc,3VWF17AT9FM385375,Chevrolet,Express,869,684262416.28,5/5/2020,10/21/2020,12/31/2020,50419-342
a605e380-dc97-44e5-b1ff-14303b2e3a02,WAUDFAFL5CN909105,GMC,Vandura 2500,870,670647988.65,11/9/2020,8/18/2020,2/23/2021,52959-113
4390afb1-2441-4132-afeb-25bb649bc392,WBAYM9C5XDD071589,GMC,Savana 2500,871,870125524.54,1/18/2021,7/19/2020,4/21/2020,57520-0990
4dfb85fb-d377-4fe4-8442-8e395e17837c,5J6TF1H54EL313313,BMW,M5,872,106895667.29,8/19/2020,9/18/2020,6/26/2020,62011-0230
4773d920-7895-4ae3-9a8d-063734646539,WAUFEAFMXCA839984,Mazda,626,873,384359255.35,12/29/2020,1/28/2021,1/27/2021,51362-1677
52af0a71-0fee-417d-9d7d-dab65d74b8c2,WBANV9C59AC733938,GMC,Canyon,874,543854822.68,5/11/2020,5/28/2020,2/26/2021,0093-7178
159f2aeb-f23d-4876-9d25-c7d7f56c63b3,1G6EC12952B717101,Mitsubishi,Galant,875,256171831.4,9/6/2020,5/20/2020,8/25/2020,60793-856
356b8cb5-abc1-448e-a0f3-fb4a220e4a83,1FMEU7FE9AU312617,Volkswagen,Jetta,876,250977798.92,10/8/2020,7/8/2020,6/19/2020,55312-047
0d1b6e07-626e-4655-9699-84a056c30b9f,WBAAV33411F382203,Infiniti,G,877,954993097.96,4/15/2021,9/10/2020,7/26/2020,54575-339
0ba5f247-a988-48e3-a75b-6f97d3717128,SCBLF44J07C567746,GMC,1500 Club Coupe,878,122733875.66,8/18/2020,10/2/2020,11/5/2020,55154-1817
1f113878-c46a-437d-99a5-9c160a9e37d4,1GYS3KEF2CR010094,Saab,900,879,194194502.64,7/17/2020,7/11/2020,11/14/2020,0078-0425
2d720499-9615-4b25-b94d-60140d32abb0,JH4CL95907C497901,Plymouth,Reliant,880,378284972.32,8/11/2020,9/27/2020,5/7/2020,31722-207
daf592c8-c671-47aa-8ae8-ad8007cd62f0,5GADV33L36D003584,Dodge,Stratus,881,61328345.1,1/4/2021,12/25/2020,4/10/2021,52125-433
0adc9360-2630-4128-a2c0-587a2f6349ec,1G6KF57984U327062,Ford,Falcon,882,62247147.84,10/15/2020,6/25/2020,11/4/2020,46122-118
11112f1b-0c4d-47dd-a669-7164d1d76212,WAUCFAFC3FN496133,Chrysler,Sebring,883,825021369.4,12/15/2020,5/18/2020,1/28/2021,42291-218
5202ba17-72a0-40de-b8ed-ff6927f026dd,SCFEDCAD4CG259732,Infiniti,QX56,884,415917887.13,4/13/2021,6/29/2020,4/18/2020,0078-0457
1686a750-384d-4356-b85f-c7fee745084f,WBAUN1C58BV020144,Ferrari,430 Scuderia,885,40768466.77,2/13/2021,5/1/2020,8/13/2020,68016-855
c5bad847-62a4-44ad-8ecc-eaa7a9b80584,1D7RW3GK1AS404614,GMC,Rally Wagon 2500,886,992808177.29,11/28/2020,4/9/2021,7/7/2020,0264-3155
4ded3a7e-6009-4fc6-8c85-433052a7ab8d,KL4CJCSB0DB926977,Foose,Hemisfear,887,879364188.46,12/10/2020,9/21/2020,1/24/2021,0378-6040
bff04866-413d-4574-92cd-d1510fe5e656,1G6DV57V380163239,Honda,Prelude,888,561535258.72,10/14/2020,10/23/2020,11/23/2020,68703-040
50e96571-3207-4a66-b301-68010948d1b1,WA1LKBFP0AA001789,Mitsubishi,Montero,889,857495739.32,12/7/2020,6/17/2020,12/24/2020,57337-050
ee4924ef-fc81-4011-9cb8-5fba5adfc556,3GYFNCEY5AS750557,Mercedes-Benz,CLK-Class,890,618164922.13,5/19/2020,2/19/2021,1/21/2021,49502-900
d4373404-e1dc-4fbf-bdf3-41b25c63754d,WAULC68E13A293829,Nissan,Altima,891,450799265.92,4/24/2020,3/18/2021,7/22/2020,10812-168
d9e609f5-efb8-4579-803c-618eb804d95e,WA1CV74L07D181481,GMC,Yukon,892,454222196.68,6/15/2020,12/13/2020,9/29/2020,0555-0899
ad062fb5-45f3-4f7f-9ae8-a5c6c98113c8,JTEBU5JR7F5228401,Hyundai,Genesis Coupe,893,719405404.92,9/9/2020,5/2/2020,9/24/2020,68405-027
e3c0d352-3215-4a40-b551-0a8aae3d9f04,JH4KB16668C172109,Toyota,Corolla,894,446091328.6,7/24/2020,3/10/2021,1/10/2021,67457-474
20ce18b0-c769-4a5d-9fbf-f4a8f059decf,1G6DH1E31E0554404,Ford,Thunderbird,895,983451954.13,10/15/2020,5/17/2020,6/30/2020,51293-606
7aea07ae-b44a-40cb-9c01-86e02b2835d3,5UXFG4C52AL975795,Eagle,Summit,896,98092403.3,3/31/2021,3/25/2021,3/12/2021,52125-568
eac85f42-b759-4338-b36b-0d6a032b168f,WAULT68E93A385318,BMW,7 Series,897,941586859.18,5/8/2020,3/30/2021,11/25/2020,64725-1837
569f15e7-b7db-4c5b-a3b1-c3692c0d3e7c,KMHHT6KJ5FU093615,Land Rover,Discovery,898,908052935.74,11/26/2020,3/24/2021,3/19/2021,0026-3792
496dd661-2f9c-40f3-a248-3c048ecc3b89,1GYFK16229R954609,Plymouth,Voyager,899,586694494.21,6/2/2020,3/8/2021,2/26/2021,0615-0170
c3c90d23-a4e5-4471-9c06-8d10aa8b82f5,WA1C8BFP3DA962342,Buick,Enclave,900,190227715.68,2/20/2021,9/27/2020,8/26/2020,67046-113
486249f5-88df-4bfd-8edb-088368a86483,3LN6L2LU0DR452401,BMW,Z4,901,259194227.51,5/17/2020,2/28/2021,8/19/2020,16714-384
2ad3ec48-1d14-4ae5-af3c-6be63ad4f501,WBAKG1C59DJ007625,Mercedes-Benz,W201,902,652574558.43,4/15/2021,12/23/2020,3/3/2021,52544-629
eabd9a3b-d70b-45fb-9ab9-5d7d4ab5083a,WBA5A7C51ED202457,Pontiac,6000,903,762039103.45,6/11/2020,12/31/2020,7/29/2020,0268-0248
8dcaa78f-c9f7-4d5e-9390-8c3470ad7cb8,1D7RV1CT6BS371195,Subaru,Legacy,904,757800788.51,12/18/2020,10/19/2020,8/17/2020,0169-0084
eebb969e-d573-4f3e-9772-0226a19b4162,2G4WF521031391036,GMC,Sierra,905,95673666.4,6/13/2020,5/19/2020,6/27/2020,49288-0201
656ef3b8-79c0-46b0-bea5-eaae8f644fd5,WAUYGBFCXDN389554,Mazda,Millenia,906,14237368.5,12/17/2020,9/24/2020,12/9/2020,22700-098
13644a17-b6e7-4311-8352-675eecaf5845,WVWED7AJ3CW255088,Mercedes-Benz,R-Class,907,563850176.54,10/6/2020,3/22/2021,8/26/2020,0615-7776
e351b5e9-3dbc-4169-b4b5-726681acb051,JN1CV6EK2AM502520,Lincoln,Mark VIII,908,599268975.46,8/15/2020,3/22/2021,4/26/2020,63187-188
21097b61-9aab-4e40-9bac-89bf7bb47c37,5GADS13S572374148,Toyota,Prius,909,619819634.38,2/9/2021,8/6/2020,12/24/2020,55910-348
bf2dac9b-4900-4a90-af02-618b4140721d,JTDKTUD37DD023561,Dodge,Ram 2500,910,200526145.73,10/10/2020,10/6/2020,8/15/2020,50474-599
7bc2563e-71e0-47ee-9810-af24427627f1,WBAEV334X3P312150,Subaru,Legacy,911,664464079.12,4/2/2021,10/29/2020,1/22/2021,49852-009
56f02277-0882-4f51-8cb8-69ca87d725d2,YV1902MD7F1486562,Pontiac,Bonneville,912,409565388.65,7/31/2020,3/28/2021,5/6/2020,64942-1250
a7da0f2c-7674-4cbb-89e2-790012420062,KMHHT6KD2CU217748,Porsche,911,913,735634268.03,9/5/2020,4/6/2021,11/11/2020,13537-458
039cb83a-f58c-4a79-a9de-595ef322ede0,KNDMG4C3XA6091190,Ford,F-Series,914,999721232.99,5/10/2020,10/21/2020,9/9/2020,24477-324
14f4f7dd-dacd-482a-8302-a52f8201bb4d,1G4GG5G34CF803186,Ford,Ranger,915,624027912.94,10/11/2020,11/4/2020,11/26/2020,42283-005
57d02338-99b1-45d7-bbd2-d77f4f0d3c00,3VW4S7AT1EM366726,Hummer,H1,916,534921892.93,8/9/2020,6/29/2020,9/9/2020,28877-5960
962dbbec-f672-43d5-8238-9782ef9fc22a,SALAB2D42DA561736,Chevrolet,Silverado 2500,917,219086556.04,1/29/2021,12/25/2020,7/17/2020,55714-4631
212053f2-e7be-4def-bd9d-e26cfd182383,WBAUU3C50AA531318,Ferrari,FF,918,694309336.77,9/8/2020,8/23/2020,2/3/2021,67046-275
00d48601-d574-46ac-9b98-3092f0ee5374,2G4WD562951145372,Scion,xB,919,302845908.13,1/2/2021,6/18/2020,8/6/2020,49035-519
19548bd6-2375-4cab-a5d8-ec6144b5ef35,2C4RDGCG6CR591703,Bentley,Mulsanne,920,721321965.54,6/2/2020,1/29/2021,8/2/2020,64679-942
0c0e4003-f4d9-4611-96be-945ab58b422b,WA1LGBFE9FD116798,Toyota,Previa,921,123749274.45,2/1/2021,9/21/2020,2/17/2021,68786-216
395a16e2-8bf7-4dd5-b431-863411fe9f18,1GD020CG1DZ808096,Chevrolet,Silverado 2500,922,389523730.62,2/6/2021,3/29/2021,11/8/2020,57664-103
12f985f2-9697-4220-b4f3-ff00da02ac7f,JN8AS5MT1AW064762,Chevrolet,Caprice Classic,923,160509321.68,4/20/2020,1/26/2021,10/5/2020,53808-0893
b26cdd47-b785-4ffe-a1d6-296a02599c40,1J4RG4GK4AC051898,Mercedes-Benz,M-Class,924,317049096.73,6/12/2020,8/15/2020,1/24/2021,0054-4186
161491fa-ac2b-4b5f-9ed2-d3c4e769a709,2HNYD28437H401956,Pontiac,Montana,925,881808423.16,3/8/2021,12/18/2020,8/4/2020,53489-648
d4b70481-7d76-429b-86dc-cbc0973dfc86,1GYFC43549R518096,Saab,9000,926,789125981.92,9/9/2020,10/23/2020,6/23/2020,28107-003
937b8336-dff9-4051-a970-9bada784f8ba,1GYEE637390101303,Subaru,Legacy,927,280147940.83,2/17/2021,11/10/2020,7/22/2020,59428-000
2e654f8f-758a-41ad-bcf7-e5286d91bb91,2B3CK5CT9AH520979,Volkswagen,Golf,928,179294904.46,12/5/2020,10/7/2020,12/25/2020,33261-353
803a5659-2f01-4dd2-839b-71ec0932b7fd,WUATNAFG4BN971052,Isuzu,Hombre,929,578652084.35,2/22/2021,2/18/2021,5/28/2020,41163-556
6aeb4516-1745-4272-81b7-40e09316f333,WAU3MAFD2FN806626,BMW,530,930,286840180.31,3/19/2021,10/7/2020,2/9/2021,51621-045
687efda1-4f84-4cec-ad84-1181b7e08959,3VW1K7AJ2DM313436,Cadillac,Escalade ESV,931,934385828.78,4/5/2021,11/20/2020,7/5/2020,0003-0855
a76a2a3e-28ed-490d-acf8-9452f5e1889f,WBA1M1C51FV155879,Ford,Taurus,932,959308147.59,6/28/2020,7/29/2020,11/20/2020,59623-008
bf0e316d-0236-463f-a9ba-cc4e180c6a63,1N6AA0ECXEN585584,Isuzu,Trooper,933,354435949.62,7/18/2020,5/28/2020,4/12/2021,76038-089
1315a935-3903-466e-a337-9085a443f8d5,3GTXKYEJ5AG566984,Subaru,Baja,934,978128447.27,10/8/2020,3/23/2021,12/1/2020,43063-256
6a898252-6f53-4af2-ae1c-49c32dbc56b6,WAUNF98P48A104780,Ford,Econoline E350,935,125949665.37,2/17/2021,8/16/2020,6/1/2020,52343-052
3b1a2bd7-e2ef-48a0-9c08-80e85c1e4b5e,WA1YD64B53N151388,Nissan,350Z,936,846120903.42,4/25/2020,2/1/2021,11/14/2020,60267-812
b71297f6-e7e5-449d-a58b-f13e9a43a3ac,1GTN1TEX3CZ486104,GMC,Sierra 2500,937,687728229.42,12/9/2020,12/18/2020,8/1/2020,41520-052
117fec9a-68b3-40f2-a589-c9a5188a595a,WAURFAFR6DA247148,Mercury,Cougar,938,909110116.93,9/4/2020,9/13/2020,8/20/2020,57520-0026
6834979b-6e38-48f1-9635-977ffbbc172a,WUADUAFG4EN060781,Toyota,Tercel,939,106333678.87,7/31/2020,9/22/2020,2/10/2021,21695-267
bda15b35-dc82-4b22-a195-80dbdbb3e958,JN8AZ2NC1D9903336,Kia,Sportage,940,433671460.7,2/5/2021,2/23/2021,10/20/2020,31722-422
4565b537-be2b-462e-8a01-87d42571e6d0,WAUEV94F57N657672,Mazda,CX-7,941,608860785.0,1/11/2021,12/20/2020,10/3/2020,0363-0179
1e3bf0f6-cbe3-463f-b372-098ea0138dc3,1N6AA0CA4CN808510,Pontiac,Grand Prix,942,437836383.34,3/6/2021,1/19/2021,11/23/2020,48951-8236
c172138f-0844-4c89-b651-0c3162e461fc,WAUKH78E16A256206,Bentley,Continental GTC,943,689654632.56,7/7/2020,7/1/2020,10/1/2020,37000-414
6df492ea-f04b-4334-8e83-6f4e3ccef103,3N1AB6AP9BL149948,Volvo,C70,944,844767927.96,3/25/2021,2/11/2021,8/10/2020,59779-260
f548b56b-daf7-4237-aa21-c2dc32b174dc,5BZBF0AA2EN557632,Chevrolet,Bel Air,945,609872180.42,7/18/2020,10/20/2020,2/28/2021,59667-0047
caeb9788-9265-453f-b609-0cbd01c34953,WBA3A5G52FN024592,Chevrolet,Silverado,946,345624957.54,2/15/2021,8/6/2020,8/29/2020,54569-3911
1eaa5d60-e8da-47d8-a7fd-b3a98a346673,WAUBGAFB4AN656125,Aston Martin,Rapide,947,392738600.47,2/13/2021,5/13/2020,2/8/2021,49288-0292
84f8164c-fb8d-4e74-a24a-fc829d7d0852,WAUAF78E96A831377,Mercury,Marquis,948,523810425.92,12/2/2020,7/19/2020,5/30/2020,68645-320
047d6802-faaa-481a-91f6-07e7922a09fb,1G6AP5SX6F0200416,Acura,CL,949,945532925.06,2/24/2021,7/26/2020,6/17/2020,68788-9037
43569e78-df7f-4756-a952-b9343b729258,SCBDP3ZA1BC346413,Mitsubishi,Chariot,950,162065910.82,4/25/2020,2/22/2021,4/15/2021,0641-6051
c2151e71-bb5b-4f76-81ff-4151d9053af0,JH4CU4F61DC588160,Buick,Regal,951,452610641.35,7/31/2020,7/8/2020,11/24/2020,52125-829
350cefe9-12cd-46e7-9661-101751e4a057,3N1CN7AP7EK711121,Dodge,Viper,952,955873484.44,8/26/2020,5/20/2020,1/30/2021,69072-050
07701202-9ce4-43e6-a1b6-fca3a267e66e,WAULT68E22A058922,Mitsubishi,Endeavor,953,91642995.03,8/28/2020,11/13/2020,4/21/2020,55319-203
7a2b8dc2-f8c7-4134-84a8-335cc0a0b8f1,JM1NC2PF2E0343676,BMW,7 Series,954,729567059.48,6/5/2020,10/31/2020,10/21/2020,0087-6071
2aeb8457-d0ff-4948-9c90-b0f537f89bf1,5N1AN0NW9FN984842,Volkswagen,GTI,955,861826606.32,10/17/2020,3/21/2021,8/15/2020,11084-077
3633f527-0bc5-4881-9cd3-a89a6db52617,WBAKA83599C016010,Dodge,Ram 2500,956,383381227.65,2/18/2021,9/1/2020,3/3/2021,59779-726
6e070eae-bcc2-4be9-92c3-9639fdffc671,3FADP0L3XAR764660,Porsche,Cayman,957,254451474.51,6/8/2020,7/6/2020,12/16/2020,65585-376
990bfcce-fe44-40c2-85a4-bb751d604137,KL4CJHSB4FB984106,Kia,Rio,958,644820311.66,12/22/2020,10/12/2020,6/24/2020,76461-915
8d70eef8-1ca7-4dd8-af25-6680ad5e1c36,2G4WC532851039793,Suzuki,Samurai,959,587703723.23,4/9/2021,9/21/2020,4/19/2020,65862-189
f4569901-0b65-4558-9c71-bb091928fe42,WDDHF0EB1EB253390,Honda,Accord,960,334738206.1,11/25/2020,1/6/2021,7/8/2020,63347-501
f69fdb43-b288-4d90-ad05-1c37d7165848,1D7RB1GTXBS156700,Pontiac,Bonneville,961,61922252.24,11/12/2020,6/8/2020,6/10/2020,20482-012
44bd3d66-4912-44aa-a98a-650bbaea6add,1GYS3GEFXCR210282,Subaru,Outback,962,80303980.19,7/11/2020,4/26/2020,11/1/2020,49349-189
f42ff500-fe9b-4edb-9bde-d9ac05008531,WAUVT68E85A509753,Toyota,MR2,963,593132519.08,11/11/2020,8/11/2020,9/29/2020,64117-873
4a291ec1-60fb-421d-9b80-e0cbe9823cc1,WBABD53434P484698,BMW,325,964,40275401.07,5/13/2020,9/29/2020,5/28/2020,52125-580
aa488cee-1f9e-4b96-a557-8000045ae372,WAUAFAFC6CN991767,Eagle,Talon,965,311323762.18,4/4/2021,3/11/2021,2/24/2021,52533-024
9411be2a-b112-4fd0-9c3c-cac0462e6b6c,19UUA9F52CA546207,Audi,A8,966,896324919.08,7/16/2020,4/8/2021,8/13/2020,52584-001
8c4bbcdc-8400-48e7-aa1b-b31784c1516e,2T1BURHE0FC596341,Nissan,Xterra,967,743456565.57,6/3/2020,7/3/2020,2/7/2021,11084-215
5f2d8804-9b9f-47d4-9140-f2fa69dcff2f,1FTEX1CM4BK152051,Dodge,Viper,968,21998130.79,1/25/2021,8/16/2020,12/11/2020,52533-045
5b38faad-3dec-4849-a748-c058c45e18cd,TRURD28N761156634,Morgan,Aero 8,969,203197940.95,10/31/2020,2/23/2021,10/23/2020,43857-0171
09290886-4dfb-430b-ad52-553b21a685a8,WAUHF78PX8A462001,Buick,LeSabre,970,149098239.51,5/6/2020,4/6/2021,10/23/2020,16252-524
70cf6c2a-4167-49d7-9779-47dbcc32e6e7,5N1AN0NUXCC809781,Chevrolet,Impala,971,649804554.82,9/30/2020,12/5/2020,7/25/2020,51621-011
52bb2b35-7974-409a-aacb-f2b469fa5101,WDDLJ6FB0FA448317,Isuzu,Amigo,972,644100691.56,4/4/2021,12/30/2020,9/17/2020,65977-5039
46064c1d-db47-4d38-aa45-0dab91981823,2C3CCAJT9CH194728,Dodge,Ram 1500,973,456874969.07,6/6/2020,6/14/2020,10/10/2020,33342-088
31646c70-c34f-420e-bee9-681e23f68e85,WDDHF0EB2EB934044,Lexus,GS,974,581851112.31,10/12/2020,1/20/2021,6/24/2020,0056-0168
5bb4c2dd-1a3c-45b5-a053-2b57d95fccc2,2C4RDGBG5FR375475,Toyota,Venza,975,471486273.96,1/26/2021,11/18/2020,3/11/2021,66949-923
fb466b4e-740f-4971-903b-e544a1178cab,5GAEV23D99J506260,Nissan,Leaf,976,402225754.88,1/8/2021,2/16/2021,12/13/2020,55289-976
7162f05a-3660-4eee-85ba-b1d56ca29b62,KMHCT4AE9CU257818,Plymouth,Voyager,977,285588015.91,4/3/2021,3/21/2021,2/20/2021,51630-002
ca3cc937-33ec-416d-a28d-235adf824990,WAUDH74FX7N351798,Dodge,Ram 1500,978,469292761.66,12/19/2020,4/16/2021,10/27/2020,50436-8700
c79920ef-85c2-4ffa-b381-5cca355c53fc,YV1672MS3B2970648,Nissan,Armada,979,479222467.05,9/8/2020,7/19/2020,11/7/2020,11822-5334
bc5f2808-76bc-4fac-9612-d7741d42ba02,JN8CS1MW9EM301303,Honda,Odyssey,980,116010722.44,5/3/2020,8/28/2020,2/7/2021,60681-5403
